행정동코드,행정동명,자치구명,D1_수급자비율,D2_시설부족,D3_미충족의료율,D4_수급비율(2024),D1_수급자비율_z,D2_시설부족_z,D3_미충족의료율_z,D4_수급비율(2024)_z,IMD_score,위험등급
1150060400,가양제2동,강서구,0.09841662492716884,-10.652765185856754,2.9,0.3948322756119674,1.7425878669766774,0.4354502940681107,-0.6113370412913671,5.682259889692502,60.9581452778893,고위험
1150060500,가양제3동,강서구,0.09841662492716884,-15.483870967741936,2.9,0.27896774193548385,1.7425878669766774,0.2380999858306676,-0.6113370412913671,3.5784556481683234,9.330133623374333,고위험
1150062000,공항동,강서구,0.09841662492716884,-30.692845858722634,2.9,0.10449108553373956,1.7425878669766774,-0.3831854958420887,-0.6113370412913671,0.4104048379880223,2.3211953576470465,고위험
1150052000,등촌제1동,강서구,0.09841662492716884,-44.45165476963011,2.9,0.02693056456846204,1.7425878669766774,-0.9452318061772993,-0.6113370412913671,-0.9978962857810895,2.020166367674377,고위험
1150053000,등촌제2동,강서구,0.09841662492716884,-40.484633569739955,2.9,0.037529550827423167,1.7425878669766774,-0.7831792881971827,-0.6113370412913671,-0.8054457442744035,2.052903630133252,고위험
1150053500,등촌제3동,강서구,0.09841662492716884,-19.25238898257448,2.9,0.3733839235525576,1.7425878669766774,0.08415630804695576,-0.6113370412913671,5.292812553182412,41.90165030540725,고위험
1150061100,발산제1동,강서구,0.09841662492716884,-15.561959654178676,2.9,0.09241114313160423,1.7425878669766774,0.23491006885639384,-0.6113370412913671,0.1910639123693123,2.407594281485806,고위험
1150063000,방화제1동,강서구,0.09841662492716884,-19.165727170236753,2.9,0.05651071025930102,1.7425878669766774,0.08769643657020082,-0.6113370412913671,-0.4607963295248387,2.2483585614511132,고위험
1150064000,방화제2동,강서구,0.09841662492716884,-16.96921862667719,2.9,0.1612075769534333,1.7425878669766774,0.17742364555474616,-0.6113370412913671,1.4402315798475052,2.992157053965592,고위험
1150064100,방화제3동,강서구,0.09841662492716884,-20.485175202156334,2.9,0.2032345013477089,1.7425878669766774,0.033797083594119454,-0.6113370412913671,2.203333272775981,3.9189111414049593,고위험
1150051000,염창동,강서구,0.09841662492716884,-12.76595744680851,2.9,0.01276595744680851,1.7425878669766774,0.349126548968687,-0.6113370412913671,-1.2550894025744,2.260755386623919,고위험
1150061500,우장산동,강서구,0.09841662492716884,-41.03945491998098,2.9,0.02614482649342418,1.7425878669766774,-0.8058436986717666,-0.6113370412913671,-1.0121632839947732,2.0336522670780073,고위험
1150059000,화곡본동,강서구,0.09841662492716884,-40.592535590611774,2.9,0.11331281262023855,1.7425878669766774,-0.7875870776433056,-0.6113370412913671,0.5705848885457383,2.316883784184943,고위험
1150054000,화곡제1동,강서구,0.09841662492716884,-24.04010481941438,2.9,0.08237438760396491,1.7425878669766774,-0.11142152419519863,-0.6113370412913671,0.008822046112403299,2.2747007756519384,고위험
1150055000,화곡제2동,강서구,0.09841662492716884,-68.59557867360208,2.9,0.08940182054616384,1.7425878669766774,-1.9315092837635852,-0.6113370412913671,0.1364222941063721,2.114753648690329,고위험
1150056000,화곡제3동,강서구,0.09841662492716884,-48.7072945521699,2.9,0.05263157894736842,1.7425878669766774,-1.1190743715752416,-0.6113370412913671,-0.5312314544808496,2.0485097653079127,고위험
1150057000,화곡제4동,강서구,0.09841662492716884,-51.85549275006144,2.9,0.10297370361268125,1.7425878669766774,-1.2476780314404614,-0.6113370412913671,0.3828530547093873,2.2143733742493903,고위험
1150059100,화곡제6동,강서구,0.09841662492716884,-50.25005953798523,2.9,0.08382948321028816,1.7425878669766774,-1.1820962053405506,-0.6113370412913671,0.03524286887214107,2.133121238422037,고위험
1150059300,화곡제8동,강서구,0.09841662492716884,-45.909486510008705,2.9,0.07506527415143603,1.7425878669766774,-1.0047841232474042,-0.6113370412913671,-0.12389280109137638,2.1175139877478277,고위험
1162058500,낙성대동,관악구,0.07875295687511373,-91.22287968441815,4.7,0.06804733727810651,-0.3584035844639621,-2.85583283010569,0.3301394370469373,-0.2513206247089519,0.7273593910720184,저위험
1162077500,난곡동,관악구,0.07875295687511373,-40.15705871854364,4.7,0.12582545065143674,-0.3584035844639621,-0.7697978801359414,0.3301394370469373,0.7977824625349769,1.117326723381252,중위험
1162071500,난향동,관악구,0.07875295687511373,-78.64383082838168,4.7,0.07375043691017127,-0.3584035844639621,-2.3419796293786415,0.3301394370469373,-0.14776688988554015,0.7539885421054312,저위험
1162063000,남현동,관악구,0.07875295687511373,-3.712453594330071,4.7,0.042524468444144446,-0.3584035844639621,0.7189615011684487,0.3301394370469373,-0.7147507875462007,1.1683658285405394,중위험
1162073500,대학동,관악구,0.07875295687511373,-70.2685821361649,4.7,0.07682698313554029,-0.3584035844639621,-1.9998513495194388,0.3301394370469373,-0.09190466187840135,0.7737050957015879,저위험
1162076500,미성동,관악구,0.07875295687511373,-36.812827225130896,4.7,0.07100785340314136,-0.3584035844639621,-0.6331862748763208,0.3301394370469373,-0.1975652072113092,0.85429752645404,저위험
1162052500,보라매동,관악구,0.07875295687511373,-39.5045910740978,4.7,0.08840486867392697,-0.3584035844639621,-0.7431446258790873,0.3301394370469373,0.11832019236000217,0.9014526972369639,저위험
1162074500,삼성동,관악구,0.07875295687511373,-40.797824116047146,4.7,0.1343608340888486,-0.3584035844639621,-0.7959730984843709,0.3301394370469373,0.9527632431835328,1.1887862235224267,중위험
1162066500,서림동,관악구,0.07875295687511373,-60.712358337830544,4.7,0.07906098219104156,-0.3584035844639621,-1.6094803252999372,0.3301394370469373,-0.05134094026840795,0.7974166495884351,저위험
1162064500,서원동,관악구,0.07875295687511373,-66.48936170212765,4.7,0.08037825059101655,-0.3584035844639621,-1.8454704787152691,0.3301394370469373,-0.02742270783646201,0.7915055466047879,저위험
1162056500,성현동,관악구,0.07875295687511373,-33.059328091493924,4.7,0.12598284488920658,-0.3584035844639621,-0.4798561172611057,0.3301394370469373,0.8006403402176872,1.1575392279492456,중위험
