"동별","독거노인별","항목","단위","2021 년","2022 년","2023 년","2024 년",
"수궁동","일   반","80세 이상","","126","149","162","203",
"항동","합계","계","","228","288","326","374",
"항동","합계","65~79세","","190","236","268","309",
"항동","합계","80세 이상","","38","52","58","65",
"항동","국민기초생활보장 수급권자","계","","69","82","100","132",
"항동","국민기초생활보장 수급권자","65~79세","","50","63","80","103",
"항동","국민기초생활보장 수급권자","80세 이상","","19","19","20","29",
"항동","저소득노인","계","","8","7","6","7",
"항동","저소득노인","65~79세","","3","3","4","4",
"항동","저소득노인","80세 이상","","5","4","2","3",
"항동","일   반","계","","151","199","220","235",
"항동","일   반","65~79세","","137","170","184","202",
"항동","일   반","80세 이상","","14","29","36","33",
"금천구","합계","계","","10731","11425","12219","19795",
"금천구","합계","65~79세","","8102","8640","9157","14467",
"금천구","합계","80세 이상","","2629","2785","3062","5328",
"금천구","국민기초생활보장 수급권자","계","","3535","3929","3131","4887",
"금천구","국민기초생활보장 수급권자","65~79세","","2470","2708","1957","3426",
"금천구","국민기초생활보장 수급권자","80세 이상","","1065","1221","1174","1461",
"금천구","저소득노인","계","","504","722","669","1587",
"금천구","저소득노인","65~79세","","268","480","433","983",
"금천구","저소득노인","80세 이상","","236","242","236","604",
"금천구","일   반","계","","6692","6774","8419","13321",
"금천구","일   반","65~79세","","5364","5452","6767","10058",
"금천구","일   반","80세 이상","","1328","1322","1652","3263",
"가산동","합계","계","","731","815","902","1348",
"가산동","합계","65~79세","","580","631","704","1034",
"가산동","합계","80세 이상","","151","184","198","314",
"가산동","국민기초생활보장 수급권자","계","","245","264","220","333",
"가산동","국민기초생활보장 수급권자","65~79세","","191","201","153","256",
"가산동","국민기초생활보장 수급권자","80세 이상","","54","63","67","77",
"가산동","저소득노인","계","","47","25","24","64",
"가산동","저소득노인","65~79세","","33","21","18","42",
"가산동","저소득노인","80세 이상","","14","4","6","22",
"가산동","일   반","계","","439","526","658","951",
"가산동","일   반","65~79세","","356","409","533","736",
"가산동","일   반","80세 이상","","83","117","125","215",
"독산1동","합계","계","","1413","1441","1521","2653",
"독산1동","합계","65~79세","","1081","1101","1141","1902",
"독산1동","합계","80세 이상","","332","340","380","751",
"독산1동","국민기초생활보장 수급권자","계","","474","512","377","679",
"독산1동","국민기초생활보장 수급권자","65~79세","","331","355","232","452",
"독산1동","국민기초생활보장 수급권자","80세 이상","","143","157","145","227",
"독산1동","저소득노인","계","","38","90","80","256",
"독산1동","저소득노인","65~79세","","25","64","50","154",
"독산1동","저소득노인","80세 이상","","13","26","30","102",
"독산1동","일   반","계","","901","839","1064","1718",
"독산1동","일   반","65~79세","","725","682","859","1296",
"독산1동","일   반","80세 이상","","176","157","205","422",
"독산2동","합계","계","","1075","1121","1193","1922",
"독산2동","합계","65~79세","","832","865","916","1442",
"독산2동","합계","80세 이상","","243","256","277","480",
"독산2동","국민기초생활보장 수급권자","계","","328","399","329","478",
"독산2동","국민기초생활보장 수급권자","65~79세","","231","283","216","345",
"독산2동","국민기초생활보장 수급권자","80세 이상","","97","116","113","133",
"독산2동","저소득노인","계","","70","62","56","139",
"독산2동","저소득노인","65~79세","","44","41","38","89",
"독산2동","저소득노인","80세 이상","","26","21","18","50",
"독산2동","일   반","계","","677","660","808","1305",
"독산2동","일   반","65~79세","","557","541","662","1008",
"독산2동","일   반","80세 이상","","120","119","146","297",
"독산3동","합계","계","","1258","1316","1436","2275",
"독산3동","합계","65~79세","","924","1002","1076","1703",
"독산3동","합계","80세 이상","","334","314","360","572",
"독산3동","국민기초생활보장 수급권자","계","","336","381","288","526",
"독산3동","국민기초생활보장 수급권자","65~79세","","239","267","180","388",
"독산3동","국민기초생활보장 수급권자","80세 이상","","97","114","108","138",
"독산3동","저소득노인","계","","60","74","80","145",
"독산3동","저소득노인","65~79세","","27","42","51","93",
"독산3동","저소득노인","80세 이상","","33","32","29","52",
"독산3동","일   반","계","","862","861","1068","1604",
"독산3동","일   반","65~79세","","658","693","845","1222",
"독산3동","일   반","80세 이상","","204","168","223","382",
"독산4동","합계","계","","752","792","875","1346",
"독산4동","합계","65~79세","","592","622","695","1072",
"독산4동","합계","80세 이상","","160","170","180","274",
"독산4동","국민기초생활보장 수급권자","계","","222","252","190","311",
"독산4동","국민기초생활보장 수급권자","65~79세","","125","178","121","241",
"독산4동","국민기초생활보장 수급권자","80세 이상","","97","74","69","70",
"독산4동","저소득노인","계","","30","42","44","90",
"독산4동","저소득노인","65~79세","","22","31","32","64",
"독산4동","저소득노인","80세 이상","","8","11","12","26",
"독산4동","일   반","계","","500","498","641","945",
"독산4동","일   반","65~79세","","445","413","542","767",
"독산4동","일   반","80세 이상","","55","85","99","178",
"시흥1동","합계","계","","1720","1869","1971","3095",
"시흥1동","합계","65~79세","","1319","1415","1474","2240",
"시흥1동","합계","80세 이상","","401","454","497","855",
"시흥1동","국민기초생활보장 수급권자","계","","494","565","408","699",
"시흥1동","국민기초생활보장 수급권자","65~79세","","343","390","243","490",
"시흥1동","국민기초생활보장 수급권자","80세 이상","","151","175","165","209",
"시흥1동","저소득노인","계","","66","121","99","248",
"시흥1동","저소득노인","65~79세","","44","75","56","152",
"시흥1동","저소득노인","80세 이상","","22","46","43","96",
"시흥1동","일   반","계","","1160","1183","1464","2148",
"시흥1동","일   반","65~79세","","932","950","1175","1598",
"시흥1동","일   반","80세 이상","","228","233","289","550",
"시흥2동","합계","계","","887","999","1042","1852",
"시흥2동","합계","65~79세","","635","719","734","1262",
"시흥2동","합계","80세 이상","","252","280","308","590",
"시흥2동","국민기초생활보장 수급권자","계","","397","447","370","526",
"시흥2동","국민기초생활보장 수급권자","65~79세","","249","281","210","335",
"시흥2동","국민기초생활보장 수급권자","80세 이상","","148","166","160","191",
"시흥2동","저소득노인","계","","55","84","85","195",
"시흥2동","저소득노인","65~79세","","33","59","56","114",
"시흥2동","저소득노인","80세 이상","","22","25","29","81",
"시흥2동","일   반","계","","435","468","587","1131",
"시흥2동","일   반","65~79세","","353","379","468","813",
"시흥2동","일   반","80세 이상","","82","89","119","318",
"시흥3동","합계","계","","556","548","580","872",
"시흥3동","합계","65~79세","","400","409","428","621",
"시흥3동","합계","80세 이상","","156","139","152","251",
"시흥3동","국민기초생활보장 수급권자","계","","102","125","98","157",
"시흥3동","국민기초생활보장 수급권자","65~79세","","62","74","52","95",
"시흥3동","국민기초생활보장 수급권자","80세 이상","","40","51","46","62",
"시흥3동","저소득노인","계","","31","41","33","70",
"시흥3동","저소득노인","65~79세","","14","24","19","38",
"시흥3동","저소득노인","80세 이상","","17","17","14","32",
"시흥3동","일   반","계","","423","382","449","645",
"시흥3동","일   반","65~79세","","324","311","357","488",
"시흥3동","일   반","80세 이상","","99","71","92","157",
"시흥4동","합계","계","","1002","1097","1165","1952",
"시흥4동","합계","65~79세","","783","850","893","1424",
"시흥4동","합계","80세 이상","","219","247","272","528",
"시흥4동","국민기초생활보장 수급권자","계","","415","410","331","507",
"시흥4동","국민기초생활보장 수급권자","65~79세","","356","291","219","358",
"시흥4동","국민기초생활보장 수급권자","80세 이상","","59","119","112","149",
"시흥4동","저소득노인","계","","39","76","70","180",
"시흥4동","저소득노인","65~79세","","9","50","47","108",
"시흥4동","저소득노인","80세 이상","","30","26","23","72",
"시흥4동","일   반","계","","548","611","764","1265",
"시흥4동","일   반","65~79세","","418","509","627","958",
"시흥4동","일   반","80세 이상","","130","102","137","307",
"시흥5동","합계","계","","1337","1427","1534","2480",
"시흥5동","합계","65~79세","","956","1026","1096","1767",
"시흥5동","합계","80세 이상","","381","401","438","713",
"시흥5동","국민기초생활보장 수급권자","계","","522","574","520","671",
"시흥5동","국민기초생활보장 수급권자","65~79세","","343","388","331","466",
